dialogue id,sentence_id,sentences,função_1,função_2,função_3,to_review,função_CONSENSO,justificativa,CASOS DE DUVIDA
DOC003147,SENT004,"Ainda assim , se feitos com material orgânico , barro , tecido , papel , madeira , couro e ferro podem durar muito , mas se integram de alguma forma na natureza após o uso .",inform,inform,inform,,,,
DOC003147,SENT009,"Na agricultura , na indústria , no comércio , nas casas .",inform,inform,inform,,,,
DOC003147,SENT010,"Transparentes ou coloridos , leves ou pesados , flexíveis ou duros , conservam gosto , cheiro e hidratação , protegem contra insetos , dividem conteúdos em porções , são empilháveis .",inform,inform,inform,,,,
DOC003147,SENT012,"Não sendo biodegradáveis , quando descartados permanecem em o meio ambiente por centenas de anos .",inform,inform,inform,,,,
DOC003147,SENT014,"Sofrem modificações , reagem e soltam resíduos químicos , que contaminam água , ar e solo ; se quebram em micropedaços e entram na cadeia alimentar dos animais .",inform,inform,inform,,,,
DOC003147,SENT017,"Um exemplo de sucesso da primeira vertente é o plástico ou polietileno verde , feito com etanol da cana-de-açúcar : cem por cento reciclável , tem matéria prima renovável .",inform,inform,inform,,,,
DOC003147,SENT019,"Não é biodegradável e , para produzi lo , é necessário expandir ainda mais a agricultura da cana .",inform,inform,inform,,,,
DOC003147,SENT021,"Na segunda vertente está uma experiência de um consórcio europeu para a reciclagem de PET , o Polymark .",inform,inform,inform,,,,
DOC003147,SENT022,"O sistema consegue distinguir plásticos que tiveram ou não contato com alimentos , para poder encaminhar em rotas diferentes de reaproveitamento e dessa maneira garantir um reciclado seguro para reenvasamento .",inform,inform,inform,,,,
DOC003147,SENT024,As tecnologias de triagem baseadas em sensores são a chave para permitir a economia circular para plásticos .,inform,inform,inform,,,,
DOC003147,SENT025,"Na terceira vertente , um exemplo interessante é a bolha Ooho ! , uma membrana gelatinosa de algas e cloreto de cálcio , comestível e biodegradável .",inform,inform,inform,,,,
DOC003147,SENT027,Está em fase de testes para água mineral em eventos esportivos e festivais na Europa .,inform,inform,inform,,,,
DOC003147,SENT028,"A empresa desenvolvedora , Skipping Rocks Lab , diz que sua fabricação consome cinco vezes menos gás carbônico e nove vezes menos energia que a produção de uma garrafa PET .",inform,inform,inform,,,,
DOC003151,SENT002,"Em pesquisa deste ano da recrutadora Hays , 72 % dos respondentes afirmaram que consideram ou querem mudar de emprego em 2017 .",inform,inform,inform,,,,
DOC003151,SENT003,"A disposição para trocar de trabalho com frequência é resultado de uma combinação de fatores , dizem consultores de RH .",inform,inform,inform,,,,
DOC003151,SENT004,Um de eles é uma mudança de prioridades de quem entra hoje em o mercado .,inform,inform,inform,,,,
DOC003151,SENT005,"Segundo Josué Bressane Jr. , sócio-diretor da consultoria Falconi Gente , enquanto gerações passadas foram criadas para buscar estabilidade , esta quer novidades e aprendizado .",inform,inform,inform,,,,
DOC003151,SENT006,""" Em 30 anos , esta geração terá passado por mais de dez empresas "" , diz .",inform,inform,inform,,,,
DOC003151,SENT007,"Além disso , estar pronto para mudar é necessidade , não só opção , já que ninguém está seguro num emprego .",agreement,inform,inform,,,,
DOC003151,SENT009,"Ninguém garante , diz Mônica Ramos , diretora de operações da consultoria Lee Hecht Harrison Brasil .",inform,inform,inform,,,,
DOC003151,SENT010,"Num mercado que ela chama de vulnerável , incerto , complexo e ambíguo , deve se abraçar a mudança e evitar acomodação .",inform,inform,inform,,,,
DOC003151,SENT011,""" Precisamos de gente que saiba trabalhar bem nesse cenário , que não vai mudar , só se intensificar "" , diz Regina Camargo , sócia da consultoria Across .",inform,inform,inform,,,,
DOC003151,SENT013,"Até meados dos anos 80 , diz Gershon , as pessoas viam sua força de trabalho como um bem , uma propriedade .",inform,inform,inform,,,,
DOC003151,SENT015,"Com o advento de governos neoliberais e a crença de que o mercado é o melhor determinante de valor , mudou o comportamento dos trabalhadores .",inform,inform,inform,,,,
DOC003151,SENT016,"Para saber quanto você vale , é preciso consultar o mercado procurando um novo emprego .",inform,inform,instruct,,,,
DOC003151,SENT018,"O empregado passou a ser visto como um negócio próprio , uma marca , que se relaciona com outros negócios .",inform,inform,inform,,,,
DOC003151,SENT019,"E relações com empresas tendem a ser mais curtas do que com propriedades , diz ela .",inform,inform,inform,,,,
DOC003151,SENT020,""" Isso abriu as portas para que as pessoas ficassem mais dispostas a deixar um emprego . """,inform,inform,inform,,,,
DOC003151,SENT023,"As pessoas dizem : A vida é assim , esse é o novo jogo que tenho que jogar e tenho que fazê lo da forma que me traga mais benefícios .",inform,inform,inform,,,,
DOC003151,SENT026,""" Qualquer mudança tem um risco associado , mas num momento de crise como este , isso é potencializado "" , afirma Luiz Valente , diretor da empresa de recrutamento Talenses .",inform,inform,inform,,,,
DOC003151,SENT031,A única regra é não ficar prostrado : estabilidade não deve ser confundida com inércia .,inform,inform,inform,,,,
DOC003151,SENT032,"Para Josué , dez anos numa empresa é uma coisa - outra é uma década na mesma função .",inform,inform,inform,,,,
DOC003151,SENT033,""" Isso denota comodismo e , em tese , ninguém quer pessoas acomodadas . """,inform,inform,inform,,,,
DOC003151,SENT036,"Se ela trocou de cargos , de área de atuação , de cidades , diz Ramos .",inform,inform,inform,,,,
DOC003151,SENT037,Manter se atento a o mercado e atualizado são as recomendações para se sentir menos vulnerável .,suggest,inform,inform,,,,
DOC003151,SENT038,""" Estabilidade não existe para ninguém , mas não quer dizer que você não possa se sentir seguro "" , diz Caroline Cadorin , diretora da Hays Experts .",disconfirm,inform,inform,,,,
DOC003151,SENT039,A gente precisa ter clareza em relação a o que quer e correr atrás .,inform,inform,inform,,,,
DOC003152,SENT002,"A história digna de heroína de fábula vendeu mais de 2,7 milhões de cópias , foi traduzida em 30 idiomas e adaptada para os cinemas ( em filme homônimo , em cartaz ) .",inform,inform,inform,,,,
DOC003152,SENT003,E chega às bancas no próximo domingo ( 24 ) como o sétimo volume da Coleção Folha Mulheres na Literatura .,inform,inform,inform,,,,
DOC003152,SENT007,"A o mesmo tempo , encorajavam os filhos a encararem as experiências com criatividade .",inform,inform,inform,,,,
DOC003152,SENT008,"Sem romantizar o passado ou julgar e analisar o comportamento dos próprios pais , Walls narra a sua história com aceitação e sensibilidade .",inform,inform,inform,,,,
DOC003152,SENT011,"A partir de a sua experiência individual , Walls tornou a obra acessível e tornou se símbolo de superação para muitas pessoas .",inform,inform,inform,,,,
DOC003153,SENT001,As flechas finais prometidas pelo procurador-geral da República contra o presidente foram lançadas na quinta-feira passada .,inform,inform,inform,,,,
DOC003153,SENT003,"A denúncia encaminhada ao Supremo Tribunal Federal acusa o presidente de chefiar uma organização criminosa , da qual fariam parte ministros e políticos próximos do PMDB .",inform,inform,inform,,,,
DOC003153,SENT004,""" Enquanto houver bambu , lá vai flecha "" , disse Janot em julho , quando sinalizou que apresentaria nova denúncia contra o presidente antes de sair do cargo .",inform,inform,inform,,,,
DOC003153,SENT006,A nova procuradora-geral da República já deu indícios de que pretende imprimir seu estilo no rumo da Operação Lava Jato .,inform,inform,inform,,,,
DOC003153,SENT008,Procuradoria-Geral da República interpreta que Temer ( PDMB ) e o ex-presidente Luiz Inácio Lula da Silva ( PT ) são chefes de dois grupos partidários com atuação criminosa .,inform,inform,inform,,,,
DOC003153,SENT010,"Tal similitude de papéis que , na visão dos procuradores , existe nem sempre se refletiu na cobertura da Folha .",inform,inform,inform,,,,
DOC003153,SENT011,As acusações contra Lula e Temer foram tratadas de forma diferente por o jornal .,inform,inform,inform,,,,
DOC003153,SENT013,"Um ano depois , na última sexta-feira , 15 de setembro de 2017 , a manchete foi : "" Janot acusa Temer de obstruir a Justiça ; presidente ataca denúncia "" .",inform,inform,inform,,,,
DOC003153,SENT014,"Na linha fina , afirmava se : "" Procurador diz que Temer comprou silêncio de réus e integrou quadrilha ; para o presidente , peça está cheia de absurdos "" .",inform,inform,inform,,,,
DOC003153,SENT016,"Há circunstâncias que podem mudar avaliações , exigir abordagens diferentes de notícias aparentemente semelhantes .",inform,inform,inform,,,,
DOC003153,SENT017,"No entanto , o jornal deve se preocupar em seguir padrões de apartidarismo e equilíbrio .",inform,inform,inform,,,,
DOC003153,SENT018,Uma das características da diferenciação editorial no jornalismo é a capacidade dos editores de eleger o assunto principal e decidir com qual enfoque tratá lo .,inform,inform,inform,,,,
DOC003153,SENT019,O período da Lava Jato tem sido pródigo em situações que permitem ao crítico de mídia uma análise comparativa .,inform,inform,inform,,,,
DOC003153,SENT020,"Em críticas internas , por diversas vezes exemplifiquei tratamentos diferenciados que a Folha deu a situações que podem ser interpretadas como correspondentes .",inform,inform,inform,,,,
DOC003153,SENT021,"Na primeira denúncia contra Temer , em junho , anotei que a Folha havia sido o único dos principais jornais a não utilizar o verbo "" denunciar "" - preferindo "" acusar "" - na manchete .",inform,inform,inform,,,,
DOC003153,SENT023,"Pela primeira vez , um presidente da República era denunciado por cometer crime no cargo .",inform,inform,inform,,,,
DOC003153,SENT024,"Nesta segunda denúncia , a capa da Folha novamente se diferenciou dos outros jornais , não positivamente .",inform,inform,inform,,,,
DOC003153,SENT025,"Foi o único a destacar na capa a acusação de obstruir a Justiça , e não a de chefiar organização criminosa .",inform,inform,inform,,,,
DOC003153,SENT026,"A aposta da manchete do jornal destoa da reportagem principal , que destacou as duas acusações ( "" Temer obstruiu investigação e chefiou quadrilha , diz Janot "" ) .",inform,inform,inform,,,,
DOC003153,SENT027,"Análise de repórter especialista considerou que "" a denúncia trata essencialmente de outro suposto crime : uma quadrilha de parlamentares comandada pelo presidente da República que usa alianças políticas ' como ferramenta para arrecadar propina ' "" .",inform,inform,inform,,,,
DOC003153,SENT032,"Em decisão rara , a Folha usou parte da manchete para a defesa do presidente , no mesmo enunciado em que o acusava .",inform,inform,inform,,,,
DOC003153,SENT033,"Considero essencial que o jornal se empenhe em dar espaço e destaque para manifestação de acusados , ainda mais se tratando do presidente da República .",inform,inform,inform,,,,
DOC003153,SENT035,"Não há caso equivalente que tenha encontrado em manchetes envolvendo Lula , Eduardo Cunha ou Renan Calheiros , para citar um ex-presidente e dois ex-presidentes de casas legislativas .",inform,inform,inform,,,,
DOC003153,SENT037,"As questões aqui expostas podem parecer filigranas para o leitor , mas são fundamentais na construção de práticas jornalísticas equilibradas , apartidárias e críticas .",inform,inform,inform,,,,
DOC003153,SENT039,A excelência numa linha de conduta editorial e investigativa revelará quão essencial é para o leitor .,inform,inform,inform,,,,
DOC003153,SENT040,São as flechas certeiras que farão a diferença em o bambuzal de as notícias .,inform,inform,inform,,,,
DOC003155,SENT001,"O filósofo Brunno Almeida Maia , 30 , morador de Interlagos , dá dicas do que fazer no circuito alternativo da cidade .",inform,inform,inform,,,,
DOC003155,SENT005,"Festa com ambiente livre de preconceitos , composto por ativistas do movimento negro e LGBTQ+ das periferias da cidade , a Batekoo é zero carão .",inform,inform,inform,,,,
DOC003155,SENT008,"Há oficinas e uma série de apresentações , entre as quais teatro , dança , música e moda , com nomes importantes de cada uma das áreas .",inform,inform,inform,,,,
DOC003155,SENT009,A visita ao prédio de estilo neoclássico do início do século 20 já é um deleite .,inform,inform,inform,,,,
DOC003155,SENT014,"Comece com um drinque , como o Palestina Libre , para esquentar , ao som da boa música árabe .",instruct,instruct,inform,,,,
DOC003155,SENT015,"Depois , jogue se em itens como o tradicional faláfel e a salada fatouche .",instruct,instruct,inform,,,,
DOC003155,SENT022,O brechó Capricho à Toa foge da imagem caricata desses ambientes e traz roupas novas e seminovas de coleções recentes .,inform,inform,inform,,,,
DOC003155,SENT023,"Lá você encontra marcas como Chanel , Prada , Zara , Huis Clos , Alexandre Herchcovitch e Reinaldo Lourenço .",inform,inform,inform,,,,
DOC003159,SENT001,"Em sua luta para se livrar da zona de rebaixamento do Brasileiro , São Paulo tem fracassado justamente contra os adversários que mais precisava vencer .",inform,inform,inform,,,,
DOC003159,SENT002,"Contraria , assim , a prioridade estabelecida pelo próprio técnico Dorival Júnior ao assumir o cargo .",inform,inform,inform,,,,
DOC003159,SENT003,"Quando apresentado como sucessor de Rogério Ceni em 10 de julho , o treinador disse que a equipe disputava um campeonato à parte .",inform,inform,inform,,,,
DOC003159,SENT004,Que não adiantava pensar em vaga na Libertadores nem em qualquer meta mais ambiciosa .,inform,inform,inform,,,,
DOC003159,SENT005,"Tirar o time de a zona de descenso era o objetivo preeminente , praticamente único .",inform,inform,inform,,,,
DOC003159,SENT006,"Passadas 11 rodadas desde então , o São Paulo , que enfrenta o Vitória , em Salvador , neste domingo ( 17 ) , está em penúltimo na classificação .",inform,inform,inform,,,,
DOC003159,SENT007,"Dentre os diversos motivos que podem explicar essa situação crítica , constam os seguidos tropeços contra concorrentes diretos na parte baixa da tabela , nesse campeonato particular anunciado por Dorival .",inform,inform,inform,,,,
DOC003159,SENT008,"Até o momento , o São Paulo fez 11 partidas contra times que estão posicionados na segunda metade da tabela , entre os 11º e 20º lugares ( veja ao lado ) .",inform,inform,inform,,,,
DOC003159,SENT011,"No campeonato , como um todo , a equipe ganhou 34,8 % dos pontos que disputou .",inform,inform,inform,,,,
DOC003159,SENT012,"Isto é , a campanha contra rivais supostamente mais fracos é a que a afunda na competição .",inform,inform,inform,,,,
DOC003159,SENT013,"Se for para descontar os resultados obtidos com Rogério Ceni em o banco , as estatísticas são-paulinas se tornam ainda mais desfavoráveis .",inform,inform,inform,,,,
DOC003159,SENT018,"Em sua defesa , Dorival ao menos pode argumentar que , desde que assumiu a empreitada , conduziu o São Paulo a desempenho superior ao de quatro de seus concorrentes mais próximos .",inform,inform,inform,,,,
DOC003159,SENT019,"Com 13 pontos em 11 rodadas , supera os 12 do lanterna Atlético-GO , os 11 de Sport e Coritiba e os 10 da Chapecoense neste período .",inform,inform,inform,,,,
DOC003159,SENT021,"Em meio a números mais desanimadores , se há um alento para a torcida são-paulina , é que um de seus triunfos nesse punhado de jogos foi justamente contra o Vitória , oponente deste domingo .",inform,inform,inform,,,,
DOC003159,SENT022,"Em 8 de junho , pela quinta rodada , o São Paulo bateu o time soteropolitano por 2 a 0 , em casa .",inform,inform,inform,,,,
DOC003159,SENT024,"No reencontro entre as equipes no Barradão , todavia , o Vitória agora se vê por cima , com dois pontos a mais .",inform,inform,inform,,,,
DOC003159,SENT025,"Efeito da reação sob o comando do técnico Vagner Mancini , com direito a triunfo no Itaquerão contra o líder Corinthians . que é o rival do São Paulo na próxima rodada .",inform,inform,inform,,,,
DOC003159,SENT026,"No Morumbi , havia grande expectativa por resultados positivos contra Ponte Preta e Vitória , no retorno ao Brasileiro após pausa para disputa das eliminatórias para a Copa do Mundo .",inform,inform,inform,,,,
DOC003159,SENT027,"O empate por 2 a 2 com a Ponte , no Morumbi , pela 23ª rodada , depois de abrir vantagem de 2 a 0 , aumenta a pressão por três pontos em Salvador .",inform,inform,inform,,,,
DOC003159,SENT031,Júnior Tavares e o argentino Jonathan Gómez são os mais cotados para suas vagas .,inform,inform,inform,,,,
DOC003159,SENT032,São Paulo pode escapar mais uma vez da zona de rebaixamento nesta rodada .,inform,inform,inform,,,,
DOC003160,SENT001,"85 , cartunista , é um de os fundadores de o "" Pasquim "" .",inform,inform,inform,,,,
DOC003161,SENT001,"A diferença entre as tarifas cobradas pelas empresas aéreas em uma mesma rota nacional pode ultrapassar os R$ 2.000 , mostra levantamento feito pelo ITA ( Instituto Tecnológico de Aeronáutica ) .",inform,inform,inform,,,,
DOC003161,SENT003,"Em termos percentuais , essa diferença pode chegar a 379 % entre a tarifa mais barata e a mais cara nos casos mais extremos .",inform,inform,inform,,,,
DOC003161,SENT004,As rotas em que há competição representam 90 % de todos os voos nacionais .,inform,inform,inform,,,,
DOC003161,SENT005,"O voo em que foi registrada a maior diferença de preço , uma média de R$ 2.050 entre a empresa mais cara e a mais barata , foi Navegantes ( SC)/Juazeiro do Norte ( CE ) .",inform,inform,inform,,,,
DOC003161,SENT006,"O passageiro que optou por comprar passagem da TAM pagou mais de R$ 2.500 , e quem escolheu a Gol gastou menos de R$ 600 , em média .",inform,inform,inform,,,,
DOC003161,SENT007,"Esse é um voo com baixo tráfego de passageiros , o que ajuda a explicar a diferença .",inform,inform,inform,,,,
DOC003161,SENT008,"Mas disparidades expressivas podem ser encontradas também em rotas mais concorridas , como os trechos entre Recife ( PE ) e Fortaleza ( CE ) , com diferenças de mais de R$ 1.000 nos preços .",inform,inform,inform,,,,
DOC003161,SENT009,"Autor do estudo , o pesquisador Alessandro Oliveira , do Nectar ( Núcleo de Economia do Transporte Aéreo do ITA ) , lembra que as empresas formam suas tarifas com base principalmente em custos .",inform,inform,inform,,,,
DOC003161,SENT010,""" Com muitos passageiros , as companhias preenchem mais assentos e tendem a diluir melhor seus custos fixos . """,inform,inform,inform,,,,
DOC003161,SENT011,"Em outras palavras , com grande frequência e quantidade de passageiros , as companhias aéreas terão menos gastos com suas operações , já que ganham em escala .",inform,inform,inform,,,,
DOC003161,SENT014,"Para o passageiro que prioriza preços , a garantia para não fazer mau negócio é a comparação das tarifas .",suggest,inform,inform,,,,
DOC003161,SENT015,"Oliveira aponta que um levantamento feito também pelo Nectar mostra que , nas compras feitas com antecedência , as tarifas podem ser até 55 % menores .",inform,inform,inform,,,,
DOC003161,SENT016,"O desconto "" se esgota "" , no entanto , se a compra for feita mais de 45 dias antes do voo .",disconfirm,inform,inform,,,,
DOC003161,SENT017,Comprar com antecedência excessiva não adianta porque a empresa ainda não começou a elaborar sua política de tarifas .,disconfirm,inform,inform,,,,
DOC003161,SENT018,"Ele aponta ainda que em trechos campeões de demanda , nos quais todas possuem muitas frequências , as diferenças tendem a ser menores .",inform,inform,inform,,,,
DOC003161,SENT019,"Na rota campeã de densidade , Santos Dumont ( RJ ) e Congonhas ( SP ) , o consumidor pagou em média R$ 75 de diferença entre a passagem mais barata e a mais cara .",inform,inform,inform,,,,
DOC003161,SENT021,"Sem escala para competir com TAM e Gol no quesito preço , as menores vêm focando na oferta de serviços melhores ao passageiro , como comida quente e mais espaço entre as poltronas .",inform,inform,inform,,,,
DOC003161,SENT023,"Azul e a Avianca vêm atuando em nichos para atrair passageiros menos sensíveis a preço , criando uma reputação de melhor produto para o consumidor premium , diz Oliveira .",inform,inform,inform,,,,
DOC003161,SENT027,"De 2009 , ano da entrada da Azul no mercado , a 2016 , as tarifas médias das duas grandes caíram 47,7 % e 37 % , respectivamente , nos voos nacionais .",inform,inform,inform,,,,
DOC003161,SENT028,""" Há um tempo essas empresas não estão registrando lucros anuais "" , observa Oliveira .",inform,inform,inform,,,,
DOC003161,SENT029,""" Elas estão evitando perder mais participação de mercado há um tempo , e isso custa rentabilidade "" .",inform,inform,inform,,,,
DOC003161,SENT031,"Procurada pela reportagem , a Azul afirmou , através de nota enviada por sua assessoria de comunicação , que as tarifas praticadas pela empresa são determinadas por diferentes variáveis .",inform,inform,inform,,,,
DOC003161,SENT033,"TAM afirmou , através de sua assessoria de imprensa , que parou de operar a rota Navegantes/ Juazeiro do Norte no ano passado .",inform,inform,inform,,,,
DOC003161,SENT034,"A empresa declarou , em posicionamento enviado por sua assessoria , que a Latam , grupo internacional do qual faz parte , adotou uma postura de focar sua estratégia em rotas de elevada demanda .",inform,inform,inform,,,,
DOC003161,SENT035,""" Parte desta estratégia consiste em concentrar esforços e investimentos somente nas rotas com altas demandas e taxas de ocupação , em busca de rentabilidade . """,inform,inform,inform,,,,
DOC003161,SENT036,"A companhia destacou ainda que o ano passado foi "" muito difícil "" para as companhias por o forte recuo de quase 8 milhões de passageiros em relação a 2015 .",inform,inform,inform,,,,
DOC003161,SENT037,""" Esta retração , combinada a um dólar alto e ao aumento de custos por conta da inflação , tiveram um efeito nocivo nos resultados gerais de toda a indústria "" , afirmou .",inform,inform,inform,,,,
DOC003162,SENT002,"Aconteceu em 2006 , quando uma entidade internacional quis homenagear personalidades assassinadas em nome de uma causa .",inform,inform,inform,,,,
DOC003162,SENT008,"Ele ainda guarda a placa com moldura dourada dedicada à "" memória do juiz federal "" .",inform,inform,inform,,,,
DOC003162,SENT009,"Fez questão de buscá la pessoalmente , em cerimônia no Espírito Santo , para espanto do público .",inform,inform,inform,,,,
DOC003162,SENT014,""" Não fiz ainda porque o Conselho Nacional de Justiça não decidiu se vou ter segurança depois que me aposentar . """,inform,inform,inform,,,,
DOC003162,SENT015,"Assim que pendurar a toga , Oliveira perderá direito à escolta da Polícia Federal que o acompanha há 19 anos - de oito a dez homens que se revezam para salvaguardá lo aonde quer que ele vá .",inform,inform,inform,,,,
DOC003162,SENT016,"O plano , contudo , não é parar de trabalhar , mas trocar corte por palanque .",inform,inform,inform,,,,
DOC003162,SENT019,"Em pesquisas locais de intenção de voto , aparece entre os primeiros lugares para Senado e governo , em disputa embolada com oponentes da região .",inform,inform,inform,,,,
DOC003162,SENT020,"Oliveira vem conversando com partidos , "" e o apontamento que eles me têm feito é para o Executivo estadual "" , afirma à Folha por telefone .",inform,inform,inform,,,,
DOC003162,SENT021,"Uma das conversas foi com o ex-ministro Ciro Gomes , pré-candidato do PDT à Presidência .",inform,inform,inform,,,,
DOC003162,SENT022,"Diz que seu perfil "" é de centro "" , mas evita esmiuçar preferências partidárias por ora , por ainda estar no Judiciário .",inform,inform,inform,,,,
DOC003162,SENT023,"Reza a lei que , para concorrer no próximo pleito , magistrados devem pedir exoneração do cargo até abril , seis meses antes da eleição .",inform,inform,inform,,,,
DOC003162,SENT027,"Não tenho condições de morar aqui sem proteção , diz o pai de três filhos , todos com diploma em direito .",inform,inform,inform,,,,
DOC003162,SENT029,"A primeira veio há 30 anos , quando alguém ligou para sua mulher , conta .",inform,inform,inform,,,,
DOC003162,SENT030,"Por WhatsApp , Oliveira envia um depoimento prestado em 2010 à Polícia Federal , de alguém convidado a assassiná lo .",inform,inform,inform,,,,
DOC003162,SENT031,"Segundo o depoente , "" o PCC arrumaria o dinheiro [ R$ 2 milhões ] "" .",inform,inform,inform,,,,
DOC003162,SENT032,"O mandante do crime queria contratar um menor de idade com este argumento : "" Se no Iraque colocavam crianças para explodir , por que não colocar um adolescente para matar o juiz ? "" .",inform,inform,inform,,,,
DOC003162,SENT033,"Estratégia ventilada : "" Arrombar a residência de um policial civil [ aposentado ] , a fim de pegar farda , colete e distintivo "" , um disfarce para executar o atentado contra o juiz .",inform,inform,inform,,,,
DOC003162,SENT036,"A rotina enclausurada é tema do documentário "" Odilon , Réu de Si Mesmo "" , de Leandro Lima .",inform,inform,inform,,,,
DOC003162,SENT037,"O diretor conta que no começo estranhou "" ir ao mercado de metralhadora , ser revistado para entrar na casa "" de seu entrevistado .",inform,inform,inform,,,,
DOC003162,SENT038,"A produtora Your Mama tenta captar recursos para finalizar a obra , filmada em agosto .",inform,inform,inform,,,,
DOC003162,SENT039,"O filme registra hábitos que Oliveira preserva , como fazer musculação cedinho e bebericar "" um uisquinho "" vez ou outra .",inform,inform,inform,,,,
DOC003162,SENT045,"A vigilância 24 horas por dia , sete dias por semana também desvirtuou a vida de católico praticante .",inform,inform,inform,,,,
DOC003162,SENT050,Outra fonte de embaraço : o boato de que o juiz tinha uma amante .,inform,inform,inform,,,,
DOC003162,SENT051,"Em 2015 , ao site sul-mato-grossense "" Capital News "" , atribuiu o à "" criminalidade organizada "" que "" queria de toda maneira me prejudicar e tentava me atacar moralmente "" .",inform,inform,inform,,,,
DOC003162,SENT052,"A versão de Oliveira : um grupo criou a farsa de uma mulher que cruzaria a fronteira , iria até uma TV com olho roxo e diria que recebeu um murro do concubino .",inform,inform,inform,,,,
DOC003162,SENT055,"Fala que é um cara superfiel : está com a mesma mulher , faz a mesma academia e vai à mesma manicure há anos .",inform,inform,inform,,,,
DOC003162,SENT056,"Antes do documentário , veio a ficção "" Em Nome da Lei "" ( 2016 ) .",inform,inform,inform,,,,
DOC003162,SENT058,"Assim Mateus Solano descreve seu protagonista , inspirado no juiz : "" É um cara que queria prender os bandidos e acabou ele mesmo preso "" .",inform,inform,inform,,,,
DOC003163,SENT001,"Das embalagens de vidro e madeira , com forte carga artística , do século 19 , às novidades tecnológicas de hoje , veja como os pacotes evoluíram nas últimas décadas .",inform,inform,inform,,,,
DOC003163,SENT002,"Surgem as primeiras fábricas de garrafas no Brasil , como a Real Fábrica de Vidros da Bahia .",inform,inform,inform,,,,
DOC003163,SENT012,"Os vasilhames , feitos de plástico , papel e alumínio , seriam usados para armazenar leite , molho de tomate , sucos e iogurtes .",inform,inform,inform,,,,
DOC003165,SENT001,"Bad boy , dizem os escoceses , assim como os ingleses que ainda chamam Neymar de mergulhador , o nosso cai cai .",inform,inform,inform,,,,
DOC003165,SENT002,"Ele até tem simulado menos que no início da carreira e jogado cada vez mais , como dono do PSG .",inform,inform,inform,,,,
DOC003165,SENT005,"O técnico René Simões , em 2010 , ao ver Neymar , no Santos , descumprir as ordens de seu colega Dorival Júnior , não teve dúvida : "" Estamos criando um monstro "" , disse .",inform,inform,inform,,,,
DOC003165,SENT006,"Estivesse vivo , João Saldanha responderia a Simões : "" Mas eu o quero para jogar no meu time , não para casar com a minha filha "" .",inform,inform,agreement,,,,
DOC003165,SENT011,"Ou , ainda , para ficar nos dias que correm , Kleber , o Gladiador .",inform,inform,inform,,,,
DOC003165,SENT012,"Nenhum deles jogou o que Neymar joga , embora Edmundo tenha disputado , como reserva , a Copa do Mundo de 1998 , na França .",inform,inform,inform,,,,
DOC003165,SENT014,"A começar pelo fato de não ser violento , de não reagir com revide quando apanha .",inform,inform,inform,,,,
DOC003165,SENT015,"Ele só reclama , simula ou comete atitudes infantis , daquelas que caracterizam menos um mau menino , mas apenas um garoto mimado , mal-educado , irritadiço , incapaz de conviver com frustrações , provocações e safanões .",inform,inform,inform,,,,
DOC003165,SENT016,O problema está em que mesmo a segunda alternativa não serve para tranquilizar quem aposta nele para ser o elemento decisivo na próxima Copa do Mundo .,inform,inform,inform,,,,
DOC003165,SENT020,Neymar tem menos de um ano para mostrar ao mundo que cartões amarelos ou vermelhos não vão tirá lo da Copa .,inform,inform,inform,,,,
DOC003167,SENT002,"O vegetal libera gás carbônico à noite , mas a quantidade não é suficiente para prejudicar o sono de ninguém .",inform,inform,inform,,,,
DOC003167,SENT006,"Quem quiser muito trazer um pouco de verde para o quarto pode apostar em plantas que encaram bem ambientes fechados , como a espada-de-são-jorge , samambaias , jiboia , filodendro e zamioculca , todas folhagens .",suggest,inform,inform,,,,
DOC003170,SENT001,"Quando o presidente Michel Temer se sentar à mesa com o americano Donald Trump para jantar , nesta segunda ( 18 ) , em Nova York , o cardápio pode ser indigesto .",inform,inform,inform,,,,
DOC003170,SENT003,Brasil protesta contra a demora na reabertura do mercado americano para a carne brasileira .,inform,inform,inform,,,,
DOC003170,SENT004,E o governo dos EUA critica a decisão do Brasil de voltar a cobrar tarifa sobre o etanol americano .,inform,inform,inform,,,,
DOC003170,SENT005,"Em junho , na esteira da Operação Carne Fraca , que revelou uma série de problemas sanitários em frigoríficos brasileiros , os EUA vetaram a importação de carne in natura do Brasil .",inform,inform,inform,,,,
DOC003170,SENT006,O veto derrubou uma conquista sofrida - o Brasil havia negociado 17 anos para abrir o mercado .,inform,inform,inform,,,,
DOC003170,SENT008,Mas a importância da abertura do mercado da carne in natura era a sinalização para outros mercados .,inform,inform,inform,,,,
DOC003170,SENT009,Já o governo americano deu mostras de que irá reagir à decisão do Brasil de criar uma cota para importação de etanol e uma tarifa de 20 % extra-cota .,inform,inform,inform,,,,
DOC003170,SENT010,"Os produtores americanos de etanol de milho , que exportam para o Nordeste brasileiro , exortaram a Casa Branca a "" agir imediatamente e considerar todas as possibilidades para encorajar o Brasil "" a revogar a tarifa .",inform,inform,inform,,,,
DOC003170,SENT011,Os dois países haviam eliminado suas tarifas sobre etanol por meio de um acordo em 2010 .,inform,inform,inform,,,,
DOC003170,SENT013,O maior defensor de o etanol americano em o Congresso é o senador republicano Chuck Grassley .,inform,inform,inform,,,,
