dialogue_id,sentence_id,sentences,tipo dimensão multi,Dimensão multi,função multi,revisado,tipo dimensão,Dimensão,função,Unnamed: 10,possivel tag,dialogue_id.1,tokens,pos
DOC003155,SENT023,"Lá você encontra marcas como Chanel , Prada , Zara , Huis Clos , Alexandre Herchcovitch e Reinaldo Lourenço .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003155,"['Lá', 'você', 'encontra', 'marcas', 'como', 'Chanel', ',', 'Prada', ',', 'Zara', ',', 'Huis', 'Clos', ',', 'Alexandre', 'Herchcovitch', 'e', 'Reinaldo', 'Lourenço', '.']","['ADV', 'PRON', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT']"
DOC003159,SENT001,"Em sua luta para se livrar da zona de rebaixamento do Brasileiro , São Paulo tem fracassado justamente contra os adversários que mais precisava vencer .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Em', 'sua', 'luta', 'para', 'se', 'livrar', 'da', 'de', 'a', 'zona', 'de', 'rebaixamento', 'do', 'de', 'o', 'Brasileiro', ',', 'São', 'Paulo', 'tem', 'fracassado', 'justamente', 'contra', 'os', 'adversários', 'que', 'mais', 'precisava', 'vencer', '.']","['ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'VERB', 'PUNCT']"
DOC003159,SENT002,"Contraria , assim , a prioridade estabelecida pelo próprio técnico Dorival Júnior ao assumir o cargo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Contraria', ',', 'assim', ',', 'a', 'prioridade', 'estabelecida', 'pelo', 'por', 'o', 'próprio', 'técnico', 'Dorival', 'Júnior', 'ao', 'a', 'o', 'assumir', 'o', 'cargo', '.']","['VERB', 'PUNCT', 'ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'DET', 'NOUN', 'PROPN', 'PROPN', '_', 'ADP', 'DET', 'VERB', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT003,"Quando apresentado como sucessor de Rogério Ceni em 10 de julho , o treinador disse que a equipe disputava um campeonato à parte .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Quando', 'apresentado', 'como', 'sucessor', 'de', 'Rogério', 'Ceni', 'em', '10', 'de', 'julho', ',', 'o', 'treinador', 'disse', 'que', 'a', 'equipe', 'disputava', 'um', 'campeonato', 'à', 'a', 'a', 'parte', '.']","['SCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NUM', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT004,Que não adiantava pensar em vaga na Libertadores nem em qualquer meta mais ambiciosa .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Que', 'não', 'adiantava', 'pensar', 'em', 'vaga', 'na', 'em', 'a', 'Libertadores', 'nem', 'em', 'qualquer', 'meta', 'mais', 'ambiciosa', '.']","['SCONJ', 'ADV', 'VERB', 'VERB', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT']"
DOC003159,SENT005,"Tirar o time de a zona de descenso era o objetivo preeminente , praticamente único .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Tirar', 'o', 'time', 'de', 'a', 'zona', 'de', 'descenso', 'era', 'o', 'objetivo', 'preeminente', ',', 'praticamente', 'único', '.']","['VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'PUNCT']"
DOC003159,SENT006,"Passadas 11 rodadas desde então , o São Paulo , que enfrenta o Vitória , em Salvador , neste domingo ( 17 ) , está em penúltimo na classificação .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Passadas', '11', 'rodadas', 'desde', 'então', ',', 'o', 'São', 'Paulo', ',', 'que', 'enfrenta', 'o', 'Vitória', ',', 'em', 'Salvador', ',', 'neste', 'em', 'este', 'domingo', '(', '17', ')', ',', 'está', 'em', 'penúltimo', 'na', 'em', 'a', 'classificação', '.']","['VERB', 'NUM', 'NOUN', 'ADP', 'ADV', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'AUX', 'ADP', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT007,"Dentre os diversos motivos que podem explicar essa situação crítica , constam os seguidos tropeços contra concorrentes diretos na parte baixa da tabela , nesse campeonato particular anunciado por Dorival .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Dentre', 'De', 'entre', 'os', 'diversos', 'motivos', 'que', 'podem', 'explicar', 'essa', 'situação', 'crítica', ',', 'constam', 'os', 'seguidos', 'tropeços', 'contra', 'concorrentes', 'diretos', 'na', 'em', 'a', 'parte', 'baixa', 'da', 'de', 'a', 'tabela', ',', 'nesse', 'em', 'esse', 'campeonato', 'particular', 'anunciado', 'por', 'Dorival', '.']","['_', 'ADP', 'ADP', 'DET', 'DET', 'NOUN', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'PROPN', 'PUNCT']"
DOC003159,SENT008,"Até o momento , o São Paulo fez 11 partidas contra times que estão posicionados na segunda metade da tabela , entre os 11º e 20º lugares ( veja ao lado ) .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Até', 'o', 'momento', ',', 'o', 'São', 'Paulo', 'fez', '11', 'partidas', 'contra', 'times', 'que', 'estão', 'posicionados', 'na', 'em', 'a', 'segunda', 'metade', 'da', 'de', 'a', 'tabela', ',', 'entre', 'os', '11º', 'e', '20º', 'lugares', '(', 'veja', 'ao', 'a', 'o', 'lado', ')', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'VERB', 'NUM', 'NOUN', 'ADP', 'NOUN', 'PRON', 'AUX', 'ADJ', '_', 'ADP', 'DET', 'ADJ', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']"
DOC003159,SENT011,"No campeonato , como um todo , a equipe ganhou 34,8 % dos pontos que disputou .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['No', 'Em', 'o', 'campeonato', ',', 'como', 'um', 'todo', ',', 'a', 'equipe', 'ganhou', '34,8', '%', 'dos', 'de', 'os', 'pontos', 'que', 'disputou', '.']","['_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'NUM', 'SYM', '_', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT']"
DOC003159,SENT012,"Isto é , a campanha contra rivais supostamente mais fracos é a que a afunda na competição .",General-purpose function,Information-providing functions,inform / confirm,duvida,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Isto', 'é', ',', 'a', 'campanha', 'contra', 'rivais', 'supostamente', 'mais', 'fracos', 'é', 'a', 'que', 'a', 'afunda', 'na', 'em', 'a', 'competição', '.']","['PRON', 'AUX', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADV', 'ADJ', 'AUX', 'PRON', 'PRON', 'PRON', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT013,"Se for para descontar os resultados obtidos com Rogério Ceni em o banco , as estatísticas são-paulinas se tornam ainda mais desfavoráveis .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Se', 'for', 'para', 'descontar', 'os', 'resultados', 'obtidos', 'com', 'Rogério', 'Ceni', 'em', 'o', 'banco', ',', 'as', 'estatísticas', 'são-paulinas', 'se', 'tornam', 'ainda', 'mais', 'desfavoráveis', '.']","['SCONJ', 'AUX', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'ADV', 'ADJ', 'PUNCT']"
DOC003159,SENT018,"Em sua defesa , Dorival ao menos pode argumentar que , desde que assumiu a empreitada , conduziu o São Paulo a desempenho superior ao de quatro de seus concorrentes mais próximos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Em', 'sua', 'defesa', ',', 'Dorival', 'ao', 'a', 'o', 'menos', 'pode', 'argumentar', 'que', ',', 'desde', 'que', 'assumiu', 'a', 'empreitada', ',', 'conduziu', 'o', 'São', 'Paulo', 'a', 'desempenho', 'superior', 'ao', 'a', 'o', 'de', 'quatro', 'de', 'seus', 'concorrentes', 'mais', 'próximos', '.']","['ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', '_', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'SCONJ', 'PUNCT', 'ADP', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'DET', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'ADJ', '_', 'ADP', 'PRON', 'ADP', 'NUM', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT']"
DOC003159,SENT019,"Com 13 pontos em 11 rodadas , supera os 12 do lanterna Atlético-GO , os 11 de Sport e Coritiba e os 10 da Chapecoense neste período .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Com', '13', 'pontos', 'em', '11', 'rodadas', ',', 'supera', 'os', '12', 'do', 'de', 'o', 'lanterna', 'Atlético-GO', ',', 'os', '11', 'de', 'Sport', 'e', 'Coritiba', 'e', 'os', '10', 'da', 'de', 'a', 'Chapecoense', 'neste', 'em', 'este', 'período', '.']","['ADP', 'NUM', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NUM', '_', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'DET', 'NUM', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'CCONJ', 'DET', 'NUM', '_', 'ADP', 'DET', 'PROPN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT021,"Em meio a números mais desanimadores , se há um alento para a torcida são-paulina , é que um de seus triunfos nesse punhado de jogos foi justamente contra o Vitória , oponente deste domingo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Em', 'meio', 'a', 'números', 'mais', 'desanimadores', ',', 'se', 'há', 'um', 'alento', 'para', 'a', 'torcida', 'são-paulina', ',', 'é', 'que', 'um', 'de', 'seus', 'triunfos', 'nesse', 'em', 'esse', 'punhado', 'de', 'jogos', 'foi', 'justamente', 'contra', 'o', 'Vitória', ',', 'oponente', 'deste', 'de', 'este', 'domingo', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'SCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'AUX', 'SCONJ', 'NUM', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'ADV', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT022,"Em 8 de junho , pela quinta rodada , o São Paulo bateu o time soteropolitano por 2 a 0 , em casa .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Em', '8', 'de', 'junho', ',', 'pela', 'por', 'a', 'quinta', 'rodada', ',', 'o', 'São', 'Paulo', 'bateu', 'o', 'time', 'soteropolitano', 'por', '2', 'a', '0', ',', 'em', 'casa', '.']","['ADP', 'NUM', 'ADP', 'NOUN', 'PUNCT', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NUM', 'ADP', 'NUM', 'PUNCT', 'ADP', 'NOUN', 'PUNCT']"
DOC003159,SENT024,"No reencontro entre as equipes no Barradão , todavia , o Vitória agora se vê por cima , com dois pontos a mais .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['No', 'Em', 'o', 'reencontro', 'entre', 'as', 'equipes', 'no', 'em', 'o', 'Barradão', ',', 'todavia', ',', 'o', 'Vitória', 'agora', 'se', 'vê', 'por', 'cima', ',', 'com', 'dois', 'pontos', 'a', 'mais', '.']","['_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'CCONJ', 'PUNCT', 'DET', 'PROPN', 'ADV', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NUM', 'NOUN', 'ADP', 'ADV', 'PUNCT']"
DOC003159,SENT025,"Efeito da reação sob o comando do técnico Vagner Mancini , com direito a triunfo no Itaquerão contra o líder Corinthians . que é o rival do São Paulo na próxima rodada .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Efeito', 'da', 'de', 'a', 'reação', 'sob', 'o', 'comando', 'do', 'de', 'o', 'técnico', 'Vagner', 'Mancini', ',', 'com', 'direito', 'a', 'triunfo', 'no', 'em', 'o', 'Itaquerão', 'contra', 'o', 'líder', 'Corinthians', '.', 'que', 'é', 'o', 'rival', 'do', 'de', 'o', 'São', 'Paulo', 'na', 'em', 'a', 'próxima', 'rodada', '.']","['NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PROPN', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']"
DOC003159,SENT026,"No Morumbi , havia grande expectativa por resultados positivos contra Ponte Preta e Vitória , no retorno ao Brasileiro após pausa para disputa das eliminatórias para a Copa do Mundo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['No', 'Em', 'o', 'Morumbi', ',', 'havia', 'grande', 'expectativa', 'por', 'resultados', 'positivos', 'contra', 'Ponte', 'Preta', 'e', 'Vitória', ',', 'no', 'em', 'o', 'retorno', 'ao', 'a', 'o', 'Brasileiro', 'após', 'pausa', 'para', 'disputa', 'das', 'de', 'as', 'eliminatórias', 'para', 'a', 'Copa', 'do', 'de', 'o', 'Mundo', '.']","['_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT']"
DOC003159,SENT027,"O empate por 2 a 2 com a Ponte , no Morumbi , pela 23ª rodada , depois de abrir vantagem de 2 a 0 , aumenta a pressão por três pontos em Salvador .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['O', 'empate', 'por', '2', 'a', '2', 'com', 'a', 'Ponte', ',', 'no', 'em', 'o', 'Morumbi', ',', 'pela', 'por', 'a', '23ª', 'rodada', ',', 'depois', 'de', 'abrir', 'vantagem', 'de', '2', 'a', '0', ',', 'aumenta', 'a', 'pressão', 'por', 'três', 'pontos', 'em', 'Salvador', '.']","['DET', 'NOUN', 'ADP', 'NUM', 'ADP', 'NUM', 'ADP', 'DET', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'VERB', 'NOUN', 'ADP', 'NUM', 'ADP', 'NUM', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PUNCT']"
DOC003159,SENT031,Júnior Tavares e o argentino Jonathan Gómez são os mais cotados para suas vagas .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['Júnior', 'Tavares', 'e', 'o', 'argentino', 'Jonathan', 'Gómez', 'são', 'os', 'mais', 'cotados', 'para', 'suas', 'vagas', '.']","['PROPN', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'PROPN', 'PROPN', 'AUX', 'PRON', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003159,SENT032,São Paulo pode escapar mais uma vez da zona de rebaixamento nesta rodada .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003159,"['São', 'Paulo', 'pode', 'escapar', 'mais', 'uma', 'vez', 'da', 'de', 'a', 'zona', 'de', 'rebaixamento', 'nesta', 'em', 'esta', 'rodada', '.']","['PROPN', 'PROPN', 'VERB', 'VERB', 'ADV', 'NUM', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003160,SENT001,"85 , cartunista , é um de os fundadores de o "" Pasquim "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003160,"['85', ',', 'cartunista', ',', 'é', 'um', 'de', 'os', 'fundadores', 'de', 'o', '""', 'Pasquim', '""', '.']","['NUM', 'PUNCT', 'NOUN', 'PUNCT', 'AUX', 'NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']"
DOC003161,SENT001,"A diferença entre as tarifas cobradas pelas empresas aéreas em uma mesma rota nacional pode ultrapassar os R$ 2.000 , mostra levantamento feito pelo ITA ( Instituto Tecnológico de Aeronáutica ) .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['A', 'diferença', 'entre', 'as', 'tarifas', 'cobradas', 'pelas', 'por', 'as', 'empresas', 'aéreas', 'em', 'uma', 'mesma', 'rota', 'nacional', 'pode', 'ultrapassar', 'os', 'R$', '2.000', ',', 'mostra', 'levantamento', 'feito', 'pelo', 'por', 'o', 'ITA', '(', 'Instituto', 'Tecnológico', 'de', 'Aeronáutica', ')', '.']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'DET', 'SYM', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'PUNCT']"
DOC003161,SENT003,"Em termos percentuais , essa diferença pode chegar a 379 % entre a tarifa mais barata e a mais cara nos casos mais extremos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['Em', 'termos', 'percentuais', ',', 'essa', 'diferença', 'pode', 'chegar', 'a', '379', '%', 'entre', 'a', 'tarifa', 'mais', 'barata', 'e', 'a', 'mais', 'cara', 'nos', 'em', 'os', 'casos', 'mais', 'extremos', '.']","['ADP', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NUM', 'SYM', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'ADV', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'PUNCT']"
DOC003161,SENT004,As rotas em que há competição representam 90 % de todos os voos nacionais .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['As', 'rotas', 'em', 'que', 'há', 'competição', 'representam', '90', '%', 'de', 'todos', 'os', 'voos', 'nacionais', '.']","['DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'VERB', 'NUM', 'SYM', 'ADP', 'DET', 'DET', 'NOUN', 'ADJ', 'PUNCT']"
DOC003161,SENT005,"O voo em que foi registrada a maior diferença de preço , uma média de R$ 2.050 entre a empresa mais cara e a mais barata , foi Navegantes ( SC)/Juazeiro do Norte ( CE ) .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['O', 'voo', 'em', 'que', 'foi', 'registrada', 'a', 'maior', 'diferença', 'de', 'preço', ',', 'uma', 'média', 'de', 'R$', '2.050', 'entre', 'a', 'empresa', 'mais', 'cara', 'e', 'a', 'mais', 'barata', ',', 'foi', 'Navegantes', '(', 'SC', ')', '/Juazeiro', 'do', 'de', 'o', 'Norte', '(', 'CE', ')', '.']","['DET', 'NOUN', 'ADP', 'PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'SYM', 'NUM', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'CCONJ', 'DET', 'ADV', 'ADJ', 'PUNCT', 'AUX', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']"
DOC003161,SENT006,"O passageiro que optou por comprar passagem da TAM pagou mais de R$ 2.500 , e quem escolheu a Gol gastou menos de R$ 600 , em média .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['O', 'passageiro', 'que', 'optou', 'por', 'comprar', 'passagem', 'da', 'de', 'a', 'TAM', 'pagou', 'mais', 'de', 'R$', '2.500', ',', 'e', 'quem', 'escolheu', 'a', 'Gol', 'gastou', 'menos', 'de', 'R$', '600', ',', 'em', 'média', '.']","['DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'VERB', 'ADV', 'ADP', 'SYM', 'NUM', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'PROPN', 'VERB', 'ADV', 'ADP', 'SYM', 'NUM', 'PUNCT', 'ADP', 'NOUN', 'PUNCT']"
DOC003161,SENT007,"Esse é um voo com baixo tráfego de passageiros , o que ajuda a explicar a diferença .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['Esse', 'é', 'um', 'voo', 'com', 'baixo', 'tráfego', 'de', 'passageiros', ',', 'o', 'que', 'ajuda', 'a', 'explicar', 'a', 'diferença', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'PRON', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT']"
DOC003161,SENT008,"Mas disparidades expressivas podem ser encontradas também em rotas mais concorridas , como os trechos entre Recife ( PE ) e Fortaleza ( CE ) , com diferenças de mais de R$ 1.000 nos preços .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['Mas', 'disparidades', 'expressivas', 'podem', 'ser', 'encontradas', 'também', 'em', 'rotas', 'mais', 'concorridas', ',', 'como', 'os', 'trechos', 'entre', 'Recife', '(', 'PE', ')', 'e', 'Fortaleza', '(', 'CE', ')', ',', 'com', 'diferenças', 'de', 'mais', 'de', 'R$', '1.000', 'nos', 'em', 'os', 'preços', '.']","['CCONJ', 'NOUN', 'ADJ', 'VERB', 'AUX', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'ADV', 'ADP', 'SYM', 'NUM', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']"
DOC003161,SENT009,"Autor do estudo , o pesquisador Alessandro Oliveira , do Nectar ( Núcleo de Economia do Transporte Aéreo do ITA ) , lembra que as empresas formam suas tarifas com base principalmente em custos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003161,"['Autor', 'do', 'de', 'o', 'estudo', ',', 'o', 'pesquisador', 'Alessandro', 'Oliveira', ',', 'do', 'de', 'o', 'Nectar', '(', 'Núcleo', 'de', 'Economia', 'do', 'de', 'o', 'Transporte', 'Aéreo', 'do', 'de', 'o', 'ITA', ')', ',', 'lembra', 'que', 'as', 'empresas', 'formam', 'suas', 'tarifas', 'com', 'base', 'principalmente', 'em', 'custos', '.']","['NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'ADP', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PUNCT', 'VERB', 'SCONJ', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'NOUN', 'PUNCT']"
