dialogue_id,sentence_id,sentences,tipo dimensão multi,Dimensão multi,função multi,revisado,tipo dimensão,Dimensão,função,Unnamed: 10,possivel tag,dialogue_id.1,tokens,pos,pos_id,label
DOC003020,SENT018,"O governo vem politizando os furacões , só que na direção contrária , fingindo que não há relação com aquecimento global , diz Robert Richardson , outro cientista demitido .",General-purpose function,Information-providing functions,inform / disagreement,duvida,General-purpose function,Information-providing functions,inform,,,DOC003020,"['O', 'governo', 'vem', 'politizando', 'os', 'furacões', ',', 'só', 'que', 'na', 'em', 'a', 'direção', 'contrária', ',', 'fingindo', 'que', 'não', 'há', 'relação', 'com', 'aquecimento', 'global', ',', 'diz', 'Robert', 'Richardson', ',', 'outro', 'cientista', 'demitido', '.']","['DET', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'CCONJ', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'SCONJ', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'PUNCT']","[6, 7, 1, 1, 6, 7, 5, 8, 12, 16, 10, 6, 7, 4, 5, 1, 2, 8, 1, 7, 10, 7, 4, 5, 1, 9, 9, 5, 6, 7, 1, 5]",2
DOC003020,SENT019,""" Mas o público já enxerga uma ligação entre isso e as enchentes , os incêndios florestais . """,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['""', 'Mas', 'o', 'público', 'já', 'enxerga', 'uma', 'ligação', 'entre', 'isso', 'e', 'as', 'enchentes', ',', 'os', 'incêndios', 'florestais', '.', '""']","['PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT']","[5, 12, 6, 7, 8, 1, 6, 7, 10, 0, 12, 6, 7, 5, 6, 7, 4, 5, 5]",2
DOC003020,SENT020,"Earthea Nance , ex-colega de Richardson no mesmo conselho da EPA , sabe disso tudo em primeira mão .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['Earthea', 'Nance', ',', 'ex-colega', 'de', 'Richardson', 'no', 'em', 'o', 'mesmo', 'conselho', 'da', 'de', 'a', 'EPA', ',', 'sabe', 'disso', 'de', 'isso', 'tudo', 'em', 'primeira', 'mão', '.']","['PROPN', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', '_', 'ADP', 'DET', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'VERB', '_', 'ADP', 'PRON', 'PRON', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[9, 9, 5, 7, 10, 9, 16, 10, 6, 6, 7, 16, 10, 6, 9, 5, 1, 16, 10, 0, 0, 10, 4, 7, 5]",2
DOC003020,SENT021,"Ela teve de fugir de sua casa em Houston , onde mora , durante as tempestades provocadas pelo furacão Harvey .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['Ela', 'teve', 'de', 'fugir', 'de', 'sua', 'casa', 'em', 'Houston', ',', 'onde', 'mora', ',', 'durante', 'as', 'tempestades', 'provocadas', 'pelo', 'por', 'o', 'furacão', 'Harvey', '.']","['PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADV', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","[0, 1, 10, 1, 10, 6, 7, 10, 9, 5, 8, 1, 5, 10, 6, 7, 1, 16, 10, 6, 7, 9, 5]",2
DOC003020,SENT022,""" Chegou a hora em que as pessoas estão vendo o que acontece , começaram a ligar os pontos entre as coisas . """,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['""', 'Chegou', 'a', 'hora', 'em', 'que', 'as', 'pessoas', 'estão', 'vendo', 'o', 'que', 'acontece', ',', 'começaram', 'a', 'ligar', 'os', 'pontos', 'entre', 'as', 'coisas', '.', '""']","['PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'DET', 'NOUN', 'AUX', 'VERB', 'PRON', 'PRON', 'VERB', 'PUNCT', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[5, 1, 6, 7, 10, 0, 6, 7, 3, 1, 0, 0, 1, 5, 1, 10, 1, 6, 7, 10, 6, 7, 5, 5]",2
DOC003020,SENT023,"Nance acredita que longe de Washington , nas cidades mais afetadas pelo revertério climático , o debate vai ter de mudar .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['Nance', 'acredita', 'que', 'longe', 'de', 'Washington', ',', 'nas', 'em', 'as', 'cidades', 'mais', 'afetadas', 'pelo', 'por', 'o', 'revertério', 'climático', ',', 'o', 'debate', 'vai', 'ter', 'de', 'mudar', '.']","['PROPN', 'VERB', 'SCONJ', 'ADV', 'ADP', 'PROPN', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', 'ADV', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'ADP', 'VERB', 'PUNCT']","[9, 1, 2, 8, 10, 9, 5, 16, 10, 6, 7, 8, 1, 16, 10, 6, 7, 4, 5, 6, 7, 3, 1, 10, 1, 5]",2
DOC003020,SENT024,"Ela aponta a decisão do governo de restringir a construção em pontos alagados da metrópole do Texas , a quarta maior do país , como um passo na direção certa .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['Ela', 'aponta', 'a', 'decisão', 'do', 'de', 'o', 'governo', 'de', 'restringir', 'a', 'construção', 'em', 'pontos', 'alagados', 'da', 'de', 'a', 'metrópole', 'do', 'de', 'o', 'Texas', ',', 'a', 'quarta', 'maior', 'do', 'de', 'o', 'país', ',', 'como', 'um', 'passo', 'na', 'em', 'a', 'direção', 'certa', '.']","['PRON', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[0, 1, 6, 7, 16, 10, 6, 7, 10, 1, 6, 7, 10, 7, 4, 16, 10, 6, 7, 16, 10, 6, 9, 5, 6, 4, 4, 16, 10, 6, 7, 5, 10, 6, 7, 16, 10, 6, 7, 4, 5]",2
DOC003020,SENT025,"O prefeito de Miami , cidade que viveu momentos de desespero com o furacão Irma , chegou a desafiar o governo de Trump e sua resistência a dar nome à mudança do clima .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['O', 'prefeito', 'de', 'Miami', ',', 'cidade', 'que', 'viveu', 'momentos', 'de', 'desespero', 'com', 'o', 'furacão', 'Irma', ',', 'chegou', 'a', 'desafiar', 'o', 'governo', 'de', 'Trump', 'e', 'sua', 'resistência', 'a', 'dar', 'nome', 'à', 'a', 'a', 'mudança', 'do', 'de', 'o', 'clima', '.']","['DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT']","[6, 7, 10, 9, 5, 7, 0, 1, 7, 10, 7, 10, 6, 7, 9, 5, 1, 10, 1, 6, 7, 10, 9, 12, 6, 7, 10, 1, 7, 16, 10, 6, 7, 16, 10, 6, 7, 5]",2
DOC003020,SENT026,""" Não quero que ele diga que está errado "" , disse Tomás Regalado à CNN .",General-purpose function,Information-providing functions,inform / disagreement,duvida,General-purpose function,Information-providing functions,inform,,,DOC003020,"['""', 'Não', 'quero', 'que', 'ele', 'diga', 'que', 'está', 'errado', '""', ',', 'disse', 'Tomás', 'Regalado', 'à', 'a', 'a', 'CNN', '.']","['PUNCT', 'ADV', 'VERB', 'SCONJ', 'PRON', 'VERB', 'SCONJ', 'AUX', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'PROPN', 'PROPN', '_', 'ADP', 'DET', 'PROPN', 'PUNCT']","[5, 8, 1, 2, 0, 1, 2, 3, 4, 5, 5, 1, 9, 9, 16, 10, 6, 9, 5]",2
DOC003020,SENT028,E isso quer dizer que Harvey e Irma não foram só uma coisa anormal .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['E', 'isso', 'quer', 'dizer', 'que', 'Harvey', 'e', 'Irma', 'não', 'foram', 'só', 'uma', 'coisa', 'anormal', '.']","['CCONJ', 'PRON', 'VERB', 'VERB', 'SCONJ', 'PROPN', 'CCONJ', 'PROPN', 'ADV', 'AUX', 'ADV', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[12, 0, 1, 1, 2, 9, 12, 9, 8, 3, 8, 6, 7, 4, 5]",2
DOC003020,SENT030,"Ken Reckhow , outro cientista demitido do governo , acredita que a Casa Branca sabe bem o que está acontecendo .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['Ken', 'Reckhow', ',', 'outro', 'cientista', 'demitido', 'do', 'de', 'o', 'governo', ',', 'acredita', 'que', 'a', 'Casa', 'Branca', 'sabe', 'bem', 'o', 'que', 'está', 'acontecendo', '.']","['PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'SCONJ', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADV', 'PRON', 'PRON', 'AUX', 'VERB', 'PUNCT']","[9, 9, 5, 6, 7, 1, 16, 10, 6, 7, 5, 1, 2, 6, 9, 9, 1, 8, 0, 0, 3, 1, 5]",2
DOC003020,SENT031,""" Eles só preferem negar , mas as evidências são difíceis de contestar "" , ele diz .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['""', 'Eles', 'só', 'preferem', 'negar', ',', 'mas', 'as', 'evidências', 'são', 'difíceis', 'de', 'contestar', '""', ',', 'ele', 'diz', '.']","['PUNCT', 'PRON', 'ADV', 'VERB', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'ADJ', 'ADP', 'VERB', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'PUNCT']","[5, 0, 8, 1, 1, 5, 12, 6, 7, 3, 4, 10, 1, 5, 5, 0, 1, 5]",2
DOC003020,SENT032,""" Essas tempestades não vão mudar o que eles dizem em público , mas podem vir a causar uma mudança de atitude , mesmo que seja apenas nos bastidores . """,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003020,"['""', 'Essas', 'tempestades', 'não', 'vão', 'mudar', 'o', 'que', 'eles', 'dizem', 'em', 'público', ',', 'mas', 'podem', 'vir', 'a', 'causar', 'uma', 'mudança', 'de', 'atitude', ',', 'mesmo', 'que', 'seja', 'apenas', 'nos', 'em', 'os', 'bastidores', '.', '""']","['PUNCT', 'DET', 'NOUN', 'ADV', 'AUX', 'VERB', 'PRON', 'PRON', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'AUX', 'ADV', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[5, 6, 7, 8, 3, 1, 0, 0, 0, 1, 10, 7, 5, 12, 1, 1, 10, 1, 6, 7, 10, 7, 5, 8, 2, 3, 8, 16, 10, 6, 7, 5, 5]",2
DOC003021,SENT001,Dá para dizer que surgiu um gênero dentre as muitas propostas legislativas que vêm aparecendo no Congresso Nacional recentemente .,General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Dá', 'para', 'dizer', 'que', 'surgiu', 'um', 'gênero', 'dentre', 'de', 'entre', 'as', 'muitas', 'propostas', 'legislativas', 'que', 'vêm', 'aparecendo', 'no', 'em', 'o', 'Congresso', 'Nacional', 'recentemente', '.']","['VERB', 'ADP', 'VERB', 'SCONJ', 'VERB', 'DET', 'NOUN', '_', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'PRON', 'VERB', 'VERB', '_', 'ADP', 'DET', 'PROPN', 'PROPN', 'ADV', 'PUNCT']","[1, 10, 1, 2, 1, 6, 7, 16, 10, 10, 6, 4, 7, 4, 0, 1, 1, 16, 10, 6, 9, 9, 8, 5]",2
DOC003021,SENT002,"Esse gênero consiste no "" projeto de lei para impedir que cidadãos possam criticar políticos na internet "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Esse', 'gênero', 'consiste', 'no', 'em', 'o', '""', 'projeto', 'de', 'lei', 'para', 'impedir', 'que', 'cidadãos', 'possam', 'criticar', 'políticos', 'na', 'em', 'a', 'internet', '""', '.']","['DET', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'SCONJ', 'NOUN', 'VERB', 'VERB', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[6, 7, 1, 16, 10, 6, 5, 7, 10, 7, 10, 1, 2, 7, 1, 1, 7, 16, 10, 6, 7, 5, 5]",2
DOC003021,SENT004,"O mais recente exemplo desse gênero legislativo é o projeto de lei 8.443 de 2017 , apresentado pelo deputado Luiz Lauro Fillho ( PSB-SP ) .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['O', 'mais', 'recente', 'exemplo', 'desse', 'de', 'esse', 'gênero', 'legislativo', 'é', 'o', 'projeto', 'de', 'lei', '8.443', 'de', '2017', ',', 'apresentado', 'pelo', 'por', 'o', 'deputado', 'Luiz', 'Lauro', 'Fillho', '(', 'PSB-SP', ')', '.']","['DET', 'ADV', 'ADJ', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'NUM', 'ADP', 'NUM', 'PUNCT', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']","[6, 8, 4, 7, 16, 10, 6, 7, 4, 3, 6, 7, 10, 7, 13, 10, 13, 5, 1, 16, 10, 6, 7, 9, 9, 9, 5, 9, 5, 5]",2
DOC003021,SENT005,"O projeto busca criar no Brasil o chamado "" direito ao esquecimento "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['O', 'projeto', 'busca', 'criar', 'no', 'em', 'o', 'Brasil', 'o', 'chamado', '""', 'direito', 'ao', 'a', 'o', 'esquecimento', '""', '.']","['DET', 'NOUN', 'VERB', 'VERB', '_', 'ADP', 'DET', 'PROPN', 'DET', 'VERB', 'PUNCT', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[6, 7, 1, 1, 16, 10, 6, 9, 6, 1, 5, 7, 16, 10, 6, 7, 5, 5]",2
DOC003021,SENT006,"Nas palavras do próprio texto , a lei permitiria a "" retirada de dados pessoais que sejam considerados indevidos ou prejudiciais "" à "" imagem , honra e nome "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Nas', 'Em', 'as', 'palavras', 'do', 'de', 'o', 'próprio', 'texto', ',', 'a', 'lei', 'permitiria', 'a', '""', 'retirada', 'de', 'dados', 'pessoais', 'que', 'sejam', 'considerados', 'indevidos', 'ou', 'prejudiciais', '""', 'à', 'a', 'a', '""', 'imagem', ',', 'honra', 'e', 'nome', '""', '.']","['_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'DET', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PRON', 'AUX', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT', '_', 'ADP', 'DET', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT']","[16, 10, 6, 7, 16, 10, 6, 6, 7, 5, 6, 7, 1, 6, 5, 7, 10, 7, 4, 0, 3, 1, 4, 12, 4, 5, 16, 10, 6, 5, 7, 5, 7, 12, 7, 5, 5]",2
DOC003021,SENT007,"A retirada poderá ser feita "" de qualquer veículo de comunicação em massa "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['A', 'retirada', 'poderá', 'ser', 'feita', '""', 'de', 'qualquer', 'veículo', 'de', 'comunicação', 'em', 'massa', '""', '.']","['DET', 'NOUN', 'VERB', 'AUX', 'VERB', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']","[6, 7, 1, 3, 1, 5, 10, 6, 7, 10, 7, 10, 7, 5, 5]",2
DOC003021,SENT008,"Ganha o prêmio Eremildo quem conseguir definir o que seria "" indevido "" ou mesmo "" prejudicial à imagem , honra e nome "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Ganha', 'o', 'prêmio', 'Eremildo', 'quem', 'conseguir', 'definir', 'o', 'que', 'seria', '""', 'indevido', '""', 'ou', 'mesmo', '""', 'prejudicial', 'à', 'a', 'a', 'imagem', ',', 'honra', 'e', 'nome', '""', '.']","['VERB', 'DET', 'NOUN', 'PROPN', 'PRON', 'VERB', 'VERB', 'PRON', 'PRON', 'AUX', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'PUNCT', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'PUNCT']","[1, 6, 7, 9, 0, 1, 1, 0, 0, 3, 5, 4, 5, 12, 8, 5, 4, 16, 10, 6, 7, 5, 7, 12, 7, 5, 5]",2
DOC003021,SENT009,"São conceitos totalmente subjetivos , que teriam por consequência prática promover um "" limpa "" em informações publicadas na internet ou até mesmo nos arquivos de jornais , TVs e outros veículos de imprensa .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['São', 'conceitos', 'totalmente', 'subjetivos', ',', 'que', 'teriam', 'por', 'consequência', 'prática', 'promover', 'um', '""', 'limpa', '""', 'em', 'informações', 'publicadas', 'na', 'em', 'a', 'internet', 'ou', 'até', 'mesmo', 'nos', 'em', 'os', 'arquivos', 'de', 'jornais', ',', 'TVs', 'e', 'outros', 'veículos', 'de', 'imprensa', '.']","['AUX', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADJ', 'VERB', 'DET', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'VERB', '_', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'ADV', '_', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[3, 7, 8, 4, 5, 0, 1, 10, 7, 4, 1, 6, 5, 7, 5, 10, 7, 1, 16, 10, 6, 7, 12, 8, 8, 16, 10, 6, 7, 10, 7, 5, 7, 12, 6, 7, 10, 7, 5]",2
DOC003021,SENT010,"Vale notar que mesmo na Europa , onde o controverso "" direito ao esquecimento "" surgiu , ele não permite o apagamento de qualquer dado ou informação .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Vale', 'notar', 'que', 'mesmo', 'na', 'em', 'a', 'Europa', ',', 'onde', 'o', 'controverso', '""', 'direito', 'ao', 'a', 'o', 'esquecimento', '""', 'surgiu', ',', 'ele', 'não', 'permite', 'o', 'apagamento', 'de', 'qualquer', 'dado', 'ou', 'informação', '.']","['VERB', 'VERB', 'SCONJ', 'ADV', '_', 'ADP', 'DET', 'PROPN', 'PUNCT', 'ADV', 'DET', 'ADJ', 'PUNCT', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","[1, 1, 2, 8, 16, 10, 6, 9, 5, 8, 6, 4, 5, 7, 16, 10, 6, 7, 5, 1, 5, 0, 8, 1, 6, 7, 10, 6, 7, 12, 7, 5]",2
DOC003021,SENT013,"A justificativa do deputado é que o projeto seria feito "" para proteger o cidadão "" .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['A', 'justificativa', 'do', 'de', 'o', 'deputado', 'é', 'que', 'o', 'projeto', 'seria', 'feito', '""', 'para', 'proteger', 'o', 'cidadão', '""', '.']","['DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', 'AUX', 'SCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[6, 7, 16, 10, 6, 7, 3, 2, 6, 7, 3, 1, 5, 10, 1, 6, 7, 5, 5]",2
DOC003021,SENT014,"Se é esse o caso , por que não incluir artigo dizendo que "" o disposto nesse projeto não se aplica a nenhum ocupante de cargo público no país "" ?",General-purpose function,Information-seeking functions,question,sim,General-purpose function,Information-seeking functions,question,,,DOC003021,"['Se', 'é', 'esse', 'o', 'caso', ',', 'por', 'que', 'não', 'incluir', 'artigo', 'dizendo', 'que', '""', 'o', 'disposto', 'nesse', 'em', 'esse', 'projeto', 'não', 'se', 'aplica', 'a', 'nenhum', 'ocupante', 'de', 'cargo', 'público', 'no', 'em', 'o', 'país', '""', '?']","['SCONJ', 'AUX', 'PRON', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'ADV', 'VERB', 'NOUN', 'VERB', 'SCONJ', 'PUNCT', 'DET', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","[2, 3, 0, 6, 7, 5, 10, 0, 8, 1, 7, 1, 2, 5, 6, 4, 16, 10, 6, 7, 8, 0, 1, 10, 6, 7, 10, 7, 4, 16, 10, 6, 7, 5, 5]",5
DOC003021,SENT015,"A inclusão de um artigo como esse seria suficiente para enterrar o projeto , por falta de apoio .",General-purpose function,Information-providing functions,answer,sim,General-purpose function,Information-providing functions,inform,,duvida,DOC003021,"['A', 'inclusão', 'de', 'um', 'artigo', 'como', 'esse', 'seria', 'suficiente', 'para', 'enterrar', 'o', 'projeto', ',', 'por', 'falta', 'de', 'apoio', '.']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'AUX', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","[6, 7, 10, 6, 7, 10, 0, 3, 4, 10, 1, 6, 7, 5, 10, 7, 10, 7, 5]",2
DOC003021,SENT016,"Afinal , a maioria absoluta das ações judiciais em defesa "" da honra "" são propostas por personalidades públicas , em especial políticos .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Afinal', ',', 'a', 'maioria', 'absoluta', 'das', 'de', 'as', 'ações', 'judiciais', 'em', 'defesa', '""', 'da', 'de', 'a', 'honra', '""', 'são', 'propostas', 'por', 'personalidades', 'públicas', ',', 'em', 'especial', 'políticos', '.']","['ADV', 'PUNCT', 'DET', 'NOUN', 'ADJ', '_', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', '_', 'ADP', 'DET', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","[8, 5, 6, 7, 4, 16, 10, 6, 7, 4, 10, 7, 5, 16, 10, 6, 7, 5, 3, 1, 10, 7, 4, 5, 10, 4, 7, 5]",2
DOC003021,SENT017,Isso é especialmente problemático porque políticos não possuem a mesma proteção à honra do que cidadãos comuns .,General-purpose function,Information-providing functions,inform / disagreement,duvida,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Isso', 'é', 'especialmente', 'problemático', 'porque', 'políticos', 'não', 'possuem', 'a', 'mesma', 'proteção', 'à', 'a', 'a', 'honra', 'do', 'de', 'o', 'que', 'cidadãos', 'comuns', '.']","['PRON', 'AUX', 'ADV', 'ADJ', 'SCONJ', 'NOUN', 'ADV', 'VERB', 'DET', 'DET', 'NOUN', '_', 'ADP', 'DET', 'NOUN', '_', 'ADP', 'PRON', 'PRON', 'NOUN', 'ADJ', 'PUNCT']","[0, 3, 8, 4, 2, 7, 8, 1, 6, 6, 7, 16, 10, 6, 7, 16, 10, 0, 0, 7, 4, 5]",2
DOC003021,SENT018,"Por exercerem cargos públicos , sua vida privada se confunde com o interesse público .",General-purpose function,Information-providing functions,inform,sim,General-purpose function,Information-providing functions,inform,,,DOC003021,"['Por', 'exercerem', 'cargos', 'públicos', ',', 'sua', 'vida', 'privada', 'se', 'confunde', 'com', 'o', 'interesse', 'público', '.']","['ADP', 'VERB', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADJ', 'PUNCT']","[10, 1, 7, 4, 5, 6, 7, 4, 0, 1, 10, 6, 7, 4, 5]",2
